code_module,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,date_submitted,is_banked,score,assessment_type,date,weight,sum_click,n_student
1,1,0,2,7,0,-0.3296180874040059,1.1924211442504082,0,-1.4151540155289837,0,-1.21291843246736,2,-1.4978485367229917,-0.4483035315665737,-0.8396540796193384,100069
5,1,4,1,3,0,-0.3296180874040059,1.1924211442504082,0,1.6338980191671608,0,1.068580317957394,0,1.3501109462236862,-0.7113182731754548,-0.0984101658130206,100062
1,0,0,0,6,1,1.8759390456584504,-0.4440590780579271,0,-1.1341353948196615,0,0.145116538023565,2,-1.2222395545023454,0.2355347966165168,-0.896282302749958,100007
2,1,11,2,6,0,-0.3296180874040059,0.3741810330962405,0,-1.218440981032458,0,0.6340091274002981,2,-1.3141092152425609,0.1303288999729644,0.6307270244274406,100047
4,0,2,1,7,0,-0.3296180874040059,1.1924211442504082,0,-1.2605937741388564,0,0.9599375203181202,2,-1.3141092152425609,0.1303288999729644,-0.4448186755844663,100031
5,1,6,2,0,1,-0.3296180874040059,-0.4440590780579271,0,-0.375385118904492,0,-0.1264904560746199,0,1.4157321324666972,-0.7113182731754548,1.2544185578039893,100056
3,0,8,0,9,0,1.8759390456584504,-0.4440590780579271,1,-1.1341353948196615,0,-1.1585970336477232,2,-1.2091153172537432,-0.1852887899576927,0.1698904499851566,100003
2,1,11,1,4,0,-0.3296180874040059,-0.4440590780579271,0,-1.4011030844935175,0,-0.343776051353168,0,-1.510972773971594,-0.6061123765319024,2.631851268022579,100065
3,0,8,0,4,0,-0.3296180874040059,-0.4440590780579271,0,-0.0662646361242377,0,-0.452418848992442,2,-0.224797523608578,0.3407406932600693,-0.7002314888770542,100084
5,1,0,0,9,0,-0.3296180874040059,-0.4440590780579271,0,-1.063880739642331,0,0.3080807344824761,2,-1.064748707519119,-0.0537814191532522,-0.1398073496188529,100008
1,0,4,0,2,0,-0.3296180874040059,1.1924211442504082,0,-0.4456397740818225,0,-0.0721690572549829,2,-0.5791519293208376,0.2355347966165168,-0.8150500930177589,100028
5,1,6,1,1,1,-0.3296180874040059,2.8289013665587435,0,-0.9655242223940684,0,0.7426519250395721,2,-1.064748707519119,-0.0537814191532522,2.7911913717280465,100008
3,1,0,0,9,0,-0.3296180874040059,-0.4440590780579271,0,-0.0522137050887716,0,0.090795139203928,2,-0.224797523608578,0.3407406932600693,-0.4272443994404808,100086
1,0,10,2,1,0,-0.3296180874040059,-0.4440590780579271,0,0.9313514673938555,0,-0.995632837188812,2,0.7070233210421784,0.2355347966165168,-0.0160063376712223,100032
4,1,10,0,3,0,-0.3296180874040059,1.1924211442504082,0,-0.7126074637556785,0,0.9599375203181202,2,-0.8547609115414838,0.761564279834279,0.4389721447230664,100030
3,1,12,0,0,0,1.8759390456584504,-0.4440590780579271,0,-0.8109639810039412,0,-0.615383045451353,2,-0.933506335033097,-0.1852887899576927,-0.7037463441058512,100033
4,1,10,1,9,0,-0.3296180874040059,-1.2622991892120947,0,1.7463054674508895,0,0.6340091274002981,1,-0.0641148494219308,4.548976559002166,0.5428556437075135,100075
1,0,1,2,1,1,-0.3296180874040059,-0.4440590780579271,0,1.4652868467415676,0,1.2858659132359422,0,1.2582412854834708,-0.7113182731754548,-0.0956763895239562,100055
3,1,3,2,4,1,-0.3296180874040059,-0.4440590780579271,0,-0.4175379120108903,0,-0.0178476584353459,2,-0.6841458273096552,-0.0537814191532522,-0.7260070938882328,100097
3,1,7,3,2,0,-0.3296180874040059,-0.4440590780579271,0,-1.3870521534580516,0,0.090795139203928,0,-1.510972773971594,-0.6061123765319024,-0.2639989010363497,100017
5,1,5,0,0,0,-0.3296180874040059,-0.4440590780579271,0,0.3271614328688131,0,-0.180811854894257,0,1.4157321324666972,-0.7113182731754548,1.0775041779545362,100095
4,1,11,0,7,0,-0.3296180874040059,0.3741810330962405,0,0.6503328466845335,0,0.9599375203181202,2,0.4314143388215321,0.761564279834279,0.7549185758449374,100030
